low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,first_transaction_time,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day
0.15,0.85,400,0.83,1.0,0.8270000000000001,37.0,9.0,8.0,2.0,1.0,28810,0,20.0,20160701.0,565370,362.0,0.25,42170,6.0,14740,0.05,450,0.7,1.0,4.0,9.0,6.0,11.0,1.0,1.0,12.0,12.0,37594.0,2380,27.0,0.0,0,23860,0.0,0,689.0,82.0,534.0,78.0,9.0,5.0,4.0,9.0,0.0,0.0,3.0,493.0,78.0,52.0,44.0,4.0,18.0,4.0,14.0,0.0,2.0,18.0,60.0,27.0,0.0,0.0,349.0,1900.0,78.0,14.0,15.0,3000.0,1785.0,3000.0,78.0,4.0,5.0,5400.0,2750.0,98.0,56.0
0.37,0.63,0,0.97,1.0,0.077,6.0,25.0,23.0,1.0,1.0012121212121212,10340,0,3.0,20171201.0,1630,7.0,0.9,1630,2.0,920,0.65,270,0.65,3.0,0.0,25.0,0.0,25.0,0.6492961224993825,1.0,1.0,1.0,0.0,160,3.0,0.0,0,0,0.0,0,171.0,82.0,506.0,72.0,19.0,9.0,8.0,34.0,4.0,7.0,11.0,473.0,76.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,260.0,1100.0,72.0,1.0,1.0,1100.0,1100.0,10200.0,80.0,1.0,1.0,10200.0,10200.0,11.0,123.0
0.01,0.99,700,0.83,0.28,0.655,17.0,7.0,8.0,4.0,1.0012121212121212,13270,0,21.0,20111117.0,446310,290.0,0.2,57950,6.0,9150,0.05,1160,0.5,1.0,5.0,5.0,5.0,5.0,1.0,1.0,12.0,12.0,645979.0,2280,8.0,0.0,1020,41620,0.0,1,2377.0,83.0,549.0,73.0,19.0,10.0,8.0,23.0,4.0,9.0,15.0,502.0,75.0,80.0,67.0,10.0,26.0,10.0,16.0,4.0,6.0,33.0,86.0,44.0,2.0,3.0,359.0,1600.0,72.0,16.0,17.0,4000.0,1431.0,6900.0,79.0,10.0,12.0,15000.0,6660.0,-2.0,2.0
0.0,1.0,0,0.84,1.0,0.37200000000000005,19.0,44.0,14.0,2.0,1.0012121212121212,19490,0,13.0,20170217.0,276120,135.0,0.3,70960,8.0,1020,0.15,1380,0.45,3.0,9.0,11.0,9.0,11.0,0.0,1.0,4.0,4.0,1155822.0,2480,12.0,0.0,2180,34600,0.0,0,458.0,83.0,627.0,73.0,17.0,5.0,3.0,17.0,9.0,11.0,13.0,635.0,73.0,29.0,26.0,0.0,10.0,2.0,8.0,1.0,1.0,19.0,32.0,9.0,0.0,1.0,340.0,2000.0,73.0,8.0,9.0,3500.0,1825.0,1700.0,72.0,2.0,2.0,3600.0,2300.0,11.0,12.0
0.03,0.87,0,2.0,0.51,0.433,17.0,12.0,10.0,3.0,1.0012121212121212,16810,0,23.0,20140603.0,288680,190.0,0.35,34950,8.0,740,0.1,1020,0.55,1.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,2.0,56477.0,890,8.0,0.0,200,10500,0.0,0,1448.0,82.0,528.0,79.0,8.0,6.0,2.0,9.0,0.0,0.0,7.0,491.0,73.0,31.0,31.0,1.0,10.0,3.0,7.0,0.0,0.0,9.0,55.0,4.0,0.0,0.0,338.0,3200.0,69.0,7.0,7.0,4300.0,1957.0,9100.0,78.0,3.0,3.0,9600.0,5333.0,150.0,108.0
0.02,0.98,0,0.0,0.5,0.155,13.0,34.0,33.0,3.0,1.0012121212121212,8890,0,21.0,20140901.0,43390,76.0,0.65,4520,8.0,140,0.65,710,0.65,3.0,12.0,34.0,12.0,34.0,0.0,1.0,2.0,2.0,1077038.0,690,3.0,0.0,1030,2350,0.0,0,1358.0,91.0,626.0,72.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,612.0,72.0,7.0,5.0,0.0,5.0,3.0,2.0,1.0,1.0,2.0,7.0,2.0,1.0,0.0,350.0,1400.0,70.0,2.0,2.0,1500.0,1350.0,1400.0,75.0,3.0,3.0,2400.0,1733.0,18.0,3.0
0.13,0.87,0,1.17,0.44,0.49700000000000005,21.0,15.0,13.0,1.0,1.0,8260,0,28.0,20121206.0,97720,251.0,0.5,21260,6.0,1380,0.15,270,0.8,1.0,14.0,14.0,14.0,14.0,0.0,1.0,9.0,12.0,0.0,1540,6.0,0.0,0,2020,0.0,1,1992.0,87.0,544.0,78.0,16.0,5.0,7.0,36.0,6.0,13.0,24.0,520.0,75.0,35.0,34.0,1.0,7.0,3.0,4.0,2.0,4.0,17.0,66.0,6.0,2.0,1.0,357.0,2800.0,73.0,4.0,4.0,3100.0,2375.0,16300.0,78.0,3.0,3.0,18000.0,6666.0,17.0,7.0
0.01,0.97,3000,0.56,1.0,0.636,18.0,8.0,10.0,4.0,1.0,21620,0,22.0,20160504.0,510250,329.0,0.25,57130,6.0,11280,0.05,1280,0.55,1.0,6.0,8.0,6.0,8.0,1.0,2.0,12.0,12.0,1589.0,1810,6.0,0.0,2680,40680,0.0,0,747.0,82.0,545.0,75.0,11.0,6.0,4.0,12.0,0.0,3.0,6.0,511.0,77.0,77.0,73.0,5.0,24.0,8.0,16.0,0.0,3.0,26.0,108.0,20.0,0.0,0.0,358.0,2500.0,75.0,16.0,19.0,4900.0,2106.0,7400.0,81.0,8.0,9.0,18000.0,7700.0,55.0,55.0
0.01,0.99,1000,0.93,0.92,0.255,17.0,15.0,13.0,2.0,1.0,12500,0,22.0,20160320.0,86490,105.0,0.6,14360,7.0,670,0.65,1040,0.55,1.0,0.0,15.0,0.0,15.0,0.0,7.0,7.0,7.0,0.0,1090,5.0,0.0,0,9150,0.0,1,792.0,104.0,518.0,70.0,9.0,4.0,2.0,11.0,3.0,5.0,9.0,491.0,74.0,40.0,34.0,4.0,14.0,5.0,9.0,1.0,2.0,14.0,39.0,31.0,0.0,1.0,346.0,2000.0,73.0,9.0,10.0,3500.0,1744.0,5400.0,83.0,5.0,5.0,7200.0,4000.0,20.0,18.0
0.01,0.99,24000,1.52,1.0,0.336,10.0,25.0,16.0,3.0,1.0,4880,1,21.0,20160402.0,22430,177.0,1.0,2350,6.0,2030,1.0,1460,0.45,3.0,0.0,10.0,0.0,26.0,0.6492961224993825,0.0,1.0,2.0,0.0,0,1.0,0.0,0,0,0.0,0,779.0,159.0,542.0,73.0,13.0,4.0,4.0,14.0,7.0,8.0,9.0,506.0,75.0,49.0,44.0,3.0,19.0,6.0,13.0,0.0,1.0,14.0,47.0,11.0,0.0,0.0,349.0,2500.0,74.0,13.0,14.0,4600.0,1976.0,9600.0,78.0,6.0,6.0,17400.0,6500.0,18.0,48.0
0.07,0.93,1500,5.28,1.0,0.111,12.0,41.0,32.0,1.0,1.0012121212121212,10170,0,9.0,20170519.0,11270,30.0,0.85,3350,6.0,520,0.4,750,0.6,3.0,6.0,41.0,0.0,51.0,0.0,1.0,2.0,2.0,1.0,260,3.0,0.0,260,4990,0.0,0,367.0,84.0,626.0,69.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,610.0,77.0,5.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,254.0,1200.0,76.0,1.0,1.0,1200.0,1200.0,2400.0,78.0,1.0,1.0,2400.0,2400.0,32.0,186.0
0.01,0.99,1000,1.42,0.6,0.18100000000000002,13.0,62.0,43.0,4.0,1.0,9090,0,33.0,20130822.0,122090,127.0,0.75,9610,6.0,470,1.0,1580,0.45,1.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,500,1.0,0.0,0,2050,0.0,0,1733.0,101.0,680.0,80.0,7.0,3.0,3.0,9.0,4.0,7.0,9.0,672.0,78.0,22.0,19.0,0.0,10.0,3.0,7.0,1.0,1.0,3.0,23.0,3.0,2.0,0.0,352.0,2100.0,77.0,7.0,7.0,4800.0,2128.0,9800.0,83.0,3.0,3.0,14400.0,10400.0,23.0,18.0
0.01,0.45,0,0.98,0.71,0.26899999999999996,13.0,27.0,14.0,4.0,1.0012121212121212,17570,0,61.0,20110104.0,393660,251.0,0.85,31780,7.0,10100,1.0,2460,0.35,1.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,230,3.0,0.0,230,48740,0.0,0,2694.0,105.0,651.0,83.0,3.0,3.0,0.0,3.0,0.0,2.0,2.0,634.0,77.0,19.0,19.0,0.0,9.0,6.0,3.0,0.0,1.0,7.0,26.0,1.0,1.0,0.0,357.0,4000.0,71.0,3.0,3.0,6200.0,4200.0,46200.0,80.0,6.0,7.0,100800.0,28766.0,68.0,82.0
0.01,0.99,0,1.14,0.82,0.3,17.0,61.0,35.0,3.0,1.0012121212121212,9010,0,33.0,20141108.0,155820,164.0,0.3,48930,8.0,5610,0.1,1140,0.5,3.0,11.0,12.0,11.0,12.0,1.0,0.0,4.0,4.0,184507.0,3380,5.0,0.0,1400,14650,0.0,0,1290.0,82.0,546.0,76.0,10.0,5.0,5.0,15.0,4.0,6.0,10.0,508.0,77.0,25.0,24.0,1.0,15.0,7.0,8.0,3.0,3.0,13.0,34.0,6.0,3.0,0.0,359.0,1300.0,72.0,8.0,8.0,2300.0,1212.0,7400.0,81.0,7.0,8.0,14400.0,7971.0,14.0,11.0
0.02,0.98,1000,0.6,0.55,0.377,21.0,40.0,26.0,2.0,1.0012121212121212,15880,0,18.0,20150619.0,130070,144.0,0.4,24700,7.0,2460,0.1,860,0.6,1.0,9.0,9.0,10.0,13.0,1.0,2.0,5.0,5.0,223738.0,1490,4.0,4.0,700,4860,0.0,1,1067.0,82.0,537.0,83.0,4.0,1.0,2.0,7.0,0.0,1.0,1.0,477.0,76.0,30.0,22.0,6.0,15.0,5.0,10.0,0.0,0.0,10.0,34.0,21.0,0.0,0.0,357.0,1600.0,74.0,10.0,10.0,3100.0,1570.0,8500.0,81.0,5.0,6.0,9600.0,7400.0,46.0,147.0
0.09,0.91,900,0.28,0.92,0.11800000000000001,15.0,104.0,49.0,1.0,1.0,8830,0,12.0,20170216.0,10670,40.0,0.6,2600,7.0,2500,0.3,440,0.55,4.0,5.0,49.0,5.0,49.0,0.6492961224993825,1.0,1.0,1.0,0.0,630,4.0,0.0,630,630,0.0,0,459.0,85.0,621.0,76.0,6.0,4.0,1.0,8.0,3.0,6.0,7.0,589.0,80.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,301.0,1500.0,81.0,1.0,2.0,1500.0,1500.0,1000.0,78.0,1.0,1.0,1000.0,1000.0,13.0,67.0
0.0,0.97,6000,0.68,1.0,0.466,20.0,17.0,9.0,1.0,1.0,21560,0,12.0,20170329.0,252820,168.0,0.4,30130,8.0,10390,0.05,1170,0.5,1.0,9.0,17.0,9.0,17.0,0.0,8.0,8.0,8.0,0.0,1110,7.0,0.0,0,10500,0.0,1,418.0,85.0,552.0,77.0,9.0,3.0,4.0,13.0,6.0,8.0,10.0,473.0,73.0,71.0,65.0,5.0,17.0,4.0,13.0,0.0,1.0,23.0,76.0,25.0,0.0,0.0,357.0,2100.0,72.0,13.0,16.0,4400.0,1800.0,7300.0,76.0,4.0,4.0,15600.0,6675.0,5.0,74.0
0.0,0.73,3000,0.43,1.0,0.36,16.0,35.0,18.0,1.0,1.0012121212121212,27230,0,11.0,20170403.0,102210,119.0,0.4,18550,6.0,29260,0.4,1790,0.4,1.0,9.0,16.0,9.0,16.0,0.0,2.0,3.0,3.0,0.0,3090,3.0,0.0,590,19490,0.0,0,413.0,82.0,542.0,79.0,12.0,4.0,5.0,16.0,5.0,8.0,13.0,501.0,74.0,15.0,15.0,1.0,7.0,2.0,5.0,0.0,1.0,6.0,21.0,17.0,1.0,3.0,283.0,2000.0,72.0,5.0,5.0,2700.0,1580.0,3500.0,83.0,2.0,2.0,4800.0,3900.0,20.0,77.0
0.02,0.91,900,25.55,0.8,0.275,20.0,39.0,27.0,4.0,1.0012121212121212,420,0,33.0,20141026.0,118020,196.0,0.45,10640,8.0,6930,0.4,1360,0.45,1.0,13.0,39.0,13.0,39.0,0.0,1.0,3.0,3.0,1112062.0,1340,1.0,1.0,0,8860,0.0,0,1303.0,83.0,529.0,77.0,7.0,4.0,3.0,9.0,4.0,7.0,9.0,491.0,74.0,16.0,12.0,1.0,6.0,2.0,4.0,0.0,0.0,4.0,15.0,6.0,0.0,0.0,358.0,2500.0,74.0,4.0,4.0,3900.0,2475.0,6500.0,76.0,2.0,2.0,16800.0,9600.0,1.0,145.0
0.04,0.96,3000,0.89,0.62,0.387,15.0,61.0,30.0,2.0,1.0012121212121212,9740,0,18.0,20151025.0,142330,140.0,0.4,27340,6.0,3130,0.15,840,0.6,3.0,10.0,10.0,10.0,10.0,1.0,2.0,9.0,9.0,879535.0,2280,4.0,0.0,80,6590,0.0,0,939.0,83.0,534.0,83.0,11.0,6.0,3.0,18.0,1.0,4.0,13.0,488.0,77.0,47.0,44.0,2.0,18.0,6.0,12.0,0.0,0.0,18.0,57.0,19.0,0.0,0.0,314.0,2000.0,76.0,12.0,13.0,3100.0,1666.0,4300.0,80.0,6.0,6.0,7800.0,4633.0,26.0,133.0
0.0,1.0,0,0.3,0.66,0.363,17.0,27.0,26.0,4.0,1.0012121212121212,13270,0,49.0,20120101.0,269600,261.0,0.4,13010,7.0,7760,0.3,1370,0.45,1.0,8.0,27.0,8.0,27.0,0.0,0.0,3.0,4.0,0.0,2360,3.0,0.0,2360,6810,0.0,0,2332.0,89.0,644.0,78.0,5.0,5.0,0.0,6.0,0.0,2.0,5.0,614.0,76.0,21.0,18.0,0.0,15.0,5.0,10.0,1.0,1.0,5.0,26.0,5.0,1.0,0.0,351.0,1900.0,76.0,10.0,11.0,3700.0,1830.0,3600.0,77.0,5.0,5.0,6000.0,3660.0,41.0,15.0
0.01,0.99,0,0.57,0.74,0.42700000000000005,15.0,14.0,10.0,2.0,1.0012121212121212,25940,0,17.0,20160402.0,193910,182.0,0.25,34460,6.0,15600,0.15,1280,0.5,3.0,8.0,14.0,8.0,14.0,0.0,1.0,1.0,1.0,83300.0,2400,2.0,0.0,500,31530,0.0,0,779.0,85.0,527.0,81.0,8.0,6.0,1.0,10.0,3.0,6.0,7.0,490.0,74.0,17.0,17.0,1.0,5.0,1.0,4.0,0.0,0.0,2.0,24.0,1.0,0.0,0.0,348.0,2200.0,73.0,4.0,4.0,3600.0,1675.0,15600.0,78.0,1.0,1.0,15600.0,15600.0,0.0,140.0
0.0,0.98,2600,6.46,0.8,0.505,21.0,29.0,22.0,4.0,1.0,13310,0,47.0,20130405.0,296750,330.0,0.4,10000,8.0,400,0.3,1450,0.45,1.0,5.0,29.0,12.0,29.0,0.0,1.0,6.0,6.0,0.0,1910,21.0,0.0,0,22980,0.0,0,1872.0,82.0,586.0,79.0,21.0,11.0,6.0,37.0,11.0,22.0,22.0,579.0,77.0,61.0,61.0,1.0,22.0,8.0,14.0,3.0,7.0,8.0,91.0,2.0,4.0,0.0,360.0,2100.0,75.0,14.0,16.0,4900.0,1942.0,8800.0,80.0,8.0,8.0,13800.0,9375.0,3.0,9.0
0.02,0.97,0,1.33,0.81,0.513,21.0,22.0,21.0,3.0,1.0012121212121212,28960,0,21.0,20160109.0,334670,202.0,0.6,56050,7.0,2000,0.3,1100,0.5,1.0,9.0,22.0,9.0,22.0,0.0,1.0,6.0,6.0,7.0,1150,10.0,0.0,1150,23470,0.0,0,863.0,82.0,606.0,74.0,19.0,11.0,6.0,28.0,2.0,13.0,16.0,572.0,76.0,60.0,55.0,3.0,21.0,8.0,13.0,1.0,3.0,18.0,70.0,19.0,1.0,0.0,335.0,2100.0,76.0,13.0,14.0,2800.0,1892.0,37100.0,77.0,8.0,8.0,64800.0,14400.0,22.0,5.0
0.02,0.98,0,1.51,0.77,0.16899999999999998,14.0,52.0,34.0,3.0,1.0012121212121212,8650,0,20.0,20160119.0,39250,76.0,0.65,6570,6.0,2450,0.65,610,0.65,3.0,0.0,52.0,0.0,52.0,0.6492961224993825,3.0,4.0,4.0,0.0,910,3.0,0.0,0,4830,0.0,0,853.0,83.0,531.0,79.0,9.0,5.0,1.0,10.0,6.0,8.0,8.0,497.0,76.0,25.0,15.0,4.0,9.0,4.0,5.0,0.0,4.0,12.0,26.0,42.0,4.0,7.0,349.0,1100.0,72.0,5.0,6.0,2300.0,1140.0,8900.0,82.0,4.0,5.0,27600.0,9100.0,17.0,41.0
0.0,1.0,0,14.965854816824935,1.0,0.066,2.0,0.0,16.0,1.0,1.0012121212121212,10860,0,1.0,20180114.0,340,2.0,0.8,340,0.0,0,1.0,340,0.8,1.0,0.0,0.0,0.0,0.0,0.6492961224993825,1.671655328798186,4.586621315192744,5.2693877551020405,153061.81075561605,340,1.0,0.0,340,340,0.0,0,127.0,102.0,610.0,66.0,4.0,1.0,3.0,8.0,0.0,2.0,3.0,588.0,77.0,8.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,34.0,0.0,10.0,224.0,600.0,76.0,1.0,1.0,600.0,600.0,3600.0,78.0,1.0,1.0,3600.0,3600.0,44.0,8.0
0.02,0.98,1000,0.58,0.79,0.23800000000000002,16.0,51.0,25.0,3.0,1.0,16240,0,19.0,20160321.0,79490,100.0,0.6,11220,8.0,140,0.65,1010,0.55,1.0,23.0,23.0,23.0,23.0,0.0,2.0,5.0,5.0,0.0,1190,5.0,0.0,260,17120,0.0,0,791.0,86.0,539.0,80.0,14.0,4.0,6.0,20.0,7.0,8.0,8.0,504.0,76.0,39.0,30.0,3.0,13.0,2.0,11.0,1.0,4.0,15.0,30.0,29.0,1.0,5.0,354.0,1900.0,75.0,11.0,13.0,4600.0,1627.0,4800.0,76.0,2.0,2.0,6000.0,3900.0,15.0,14.0
0.02,0.22,25000,11.2,0.58,0.106,6.0,82.0,85.0,3.0,1.0012121212121212,12040,0,11.0,20160803.0,58730,29.0,0.05,41810,4.0,4100,1.0,4260,0.25,3.0,10.0,82.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,41810,1.0,0.0,0,0,0.0,0,656.0,86.0,623.0,75.0,3.0,1.0,1.0,4.0,2.0,4.0,4.0,607.0,78.0,13.0,13.0,0.0,1.0,1.0,0.0,1.0,3.0,8.0,24.0,1.0,2.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,16800.0,78.0,1.0,1.0,16800.0,16800.0,24.0,16.0
0.0,1.0,0,0.92,1.0,0.413,18.0,16.0,18.0,3.0,1.0012121212121212,20080,0,12.0,20170304.0,272500,149.0,0.4,56900,7.0,6210,0.2,1220,0.5,1.0,7.0,16.0,7.0,16.0,0.0,3.0,9.0,9.0,0.0,2060,8.0,0.0,0,13980,0.0,0,443.0,83.0,539.0,75.0,18.0,12.0,6.0,27.0,6.0,14.0,19.0,490.0,72.0,57.0,55.0,4.0,20.0,3.0,17.0,0.0,0.0,29.0,59.0,13.0,0.0,0.0,350.0,2100.0,71.0,17.0,17.0,4300.0,1794.0,7400.0,83.0,3.0,3.0,7800.0,5800.0,16.0,103.0
0.07,0.87,1000,0.2,0.64,0.447,20.0,20.0,14.0,2.0,1.0012121212121212,7800,0,28.0,20140716.0,185190,209.0,0.4,27300,9.0,13870,0.1,760,0.6,3.0,4.0,20.0,4.0,20.0,0.0,1.0,2.0,2.0,247.0,1730,5.0,0.0,300,17220,0.0,0,1405.0,84.0,508.0,73.0,17.0,7.0,5.0,30.0,13.0,21.0,25.0,486.0,73.0,58.0,50.0,1.0,22.0,10.0,12.0,0.0,6.0,22.0,92.0,14.0,4.0,3.0,354.0,3000.0,69.0,12.0,13.0,5100.0,2083.0,10100.0,78.0,10.0,11.0,14400.0,5250.0,2.0,53.0
0.02,0.77,1000,2.02,1.0,0.508,17.0,13.0,13.0,3.0,1.0,34570,0,28.0,20151121.0,254900,339.0,0.3,78740,7.0,16460,0.05,1380,0.5,1.0,2.0,13.0,2.0,13.0,0.0,0.0,5.0,5.0,2154.0,5000,7.0,0.0,0,0,0.0,0,912.0,85.0,543.0,78.0,14.0,8.0,5.0,20.0,5.0,11.0,14.0,490.0,74.0,33.0,30.0,1.0,13.0,2.0,11.0,3.0,3.0,16.0,44.0,20.0,3.0,0.0,316.0,1700.0,73.0,11.0,12.0,2800.0,1518.0,7000.0,79.0,2.0,2.0,16800.0,10800.0,1.0,4.0
0.01,0.99,500,0.89,1.0,0.36,17.0,16.0,15.0,4.0,1.0012121212121212,4500,0,10.0,20170506.0,117140,108.0,0.5,27070,6.0,3640,0.2,1110,0.5,3.0,13.0,15.0,13.0,15.0,0.0,1.0,4.0,4.0,44.0,1490,6.0,0.0,0,10030,0.0,0,380.0,82.0,607.0,78.0,14.0,5.0,5.0,20.0,6.0,8.0,13.0,579.0,73.0,36.0,34.0,1.0,15.0,3.0,12.0,1.0,6.0,14.0,38.0,6.0,1.0,0.0,355.0,2000.0,72.0,12.0,13.0,2800.0,1608.0,16400.0,79.0,3.0,3.0,21600.0,8000.0,11.0,3.0
0.0,1.0,1400,0.92,1.0,0.255,15.0,16.0,32.0,3.0,1.0,8410,0,18.0,20160921.0,82520,119.0,0.55,14260,6.0,1570,0.4,960,0.55,3.0,16.0,16.0,16.0,16.0,0.0,2.0,6.0,7.0,499515.0,600,4.0,0.0,0,0,0.0,1,607.0,87.0,532.0,81.0,13.0,5.0,6.0,17.0,1.0,3.0,9.0,495.0,75.0,35.0,24.0,7.0,17.0,5.0,12.0,0.0,0.0,20.0,25.0,45.0,0.0,0.0,317.0,1500.0,73.0,12.0,12.0,2400.0,1391.0,5700.0,79.0,5.0,6.0,7200.0,4040.0,24.0,125.0
0.04,0.91,0,62.59,0.59,0.556,20.0,40.0,35.0,2.0,1.0012121212121212,11040,0,19.0,20150713.0,235710,183.0,0.2,48110,5.0,2260,0.05,800,0.6,1.0,7.0,17.0,7.0,17.0,5.0,1.0,3.0,3.0,588.0,2630,9.0,0.0,0,10840,0.0,1,1043.0,82.0,550.0,73.0,17.0,10.0,7.0,29.0,6.0,17.0,19.0,502.0,71.0,49.0,43.0,1.0,17.0,5.0,12.0,4.0,4.0,18.0,47.0,13.0,2.0,5.0,289.0,2000.0,69.0,12.0,14.0,3200.0,1825.0,8000.0,81.0,5.0,5.0,14400.0,5640.0,6.0,3.0
0.0,0.83,2500,0.89,1.0,0.255,17.0,23.0,23.0,1.0,1.0,4110,0,15.0,20161222.0,138920,103.0,0.55,36470,6.0,2840,0.4,1880,0.4,1.0,7.0,14.0,15.0,18.0,0.0,0.0,1.0,1.0,0.0,1090,3.0,0.0,500,19860,0.0,0,515.0,83.0,629.0,75.0,8.0,4.0,3.0,10.0,2.0,6.0,6.0,603.0,77.0,19.0,18.0,0.0,7.0,3.0,4.0,0.0,0.0,6.0,23.0,2.0,0.0,0.0,333.0,2800.0,76.0,4.0,4.0,3300.0,2425.0,16700.0,78.0,3.0,3.0,33000.0,19500.0,8.0,129.0
0.01,0.65,2500,1.04,1.0,0.413,19.0,32.0,12.0,2.0,1.0012121212121212,29980,0,17.0,20161026.0,98040,189.0,0.2,32290,6.0,21860,0.1,1450,0.5,3.0,10.0,17.0,10.0,17.0,0.0,1.0,2.0,2.0,41.0,5650,3.0,0.0,1340,12280,0.0,0,572.0,82.0,651.0,69.0,7.0,3.0,2.0,8.0,2.0,6.0,8.0,632.0,75.0,15.0,12.0,0.0,7.0,5.0,2.0,0.0,4.0,9.0,19.0,5.0,3.0,0.0,342.0,2200.0,69.0,2.0,2.0,3600.0,2550.0,5100.0,77.0,5.0,6.0,7200.0,4400.0,13.0,36.0
0.02,0.98,0,12.1,0.28,0.12,7.0,33.0,58.0,3.0,1.0012121212121212,11140,0,19.0,20120705.0,57140,37.0,0.4,6940,3.0,2640,0.3,990,0.5144341801385675,1.0,3.0,33.0,3.0,33.0,0.6492961224993825,1.671655328798186,4.586621315192744,5.2693877551020405,34304.0,2600,2.0,0.0,2390,2390,0.0,0,2146.0,83.0,638.0,76.0,4.0,1.0,2.0,6.0,0.0,0.0,2.0,612.0,76.0,7.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,8.0,3.0,1.0,0.0,325.0,1200.0,76.0,1.0,1.0,1200.0,1200.0,8400.0,78.0,1.0,1.0,8400.0,8400.0,140.0,13.0
0.0,0.93,0,0.89,0.7,0.516,17.0,14.0,8.0,3.0,1.0012121212121212,10330,0,26.0,20150222.0,344970,265.0,0.4,38850,6.0,14710,0.15,1630,0.4,1.0,13.0,13.0,13.0,13.0,0.0,1.0,3.0,3.0,90514.0,1690,3.0,0.0,1000,45720,0.0,0,1184.0,82.0,608.0,71.0,23.0,11.0,7.0,34.0,9.0,25.0,30.0,577.0,75.0,67.0,66.0,1.0,19.0,7.0,12.0,8.0,15.0,35.0,94.0,6.0,8.0,0.0,355.0,2400.0,73.0,12.0,13.0,5100.0,2033.0,31700.0,77.0,7.0,7.0,46800.0,12328.0,9.0,1.0
0.03,0.91,500,1.05,0.71,0.25,13.0,35.0,22.0,3.0,1.0012121212121212,9760,0,39.0,20130825.0,97700,166.0,0.95,9970,6.0,2940,0.4,1100,0.45,1.0,0.0,23.0,0.0,23.0,0.0,0.0,1.0,3.0,9297.0,390,3.0,0.0,0,27810,0.0,0,1730.0,93.0,640.0,73.0,12.0,6.0,3.0,21.0,10.0,14.0,16.0,617.0,77.0,24.0,24.0,0.0,10.0,4.0,6.0,0.0,0.0,3.0,42.0,1.0,0.0,0.0,360.0,2700.0,76.0,6.0,6.0,5400.0,2300.0,7400.0,79.0,4.0,4.0,13200.0,7800.0,9.0,126.0
0.01,0.79,2000,0.05,0.47,0.311,18.0,12.0,12.0,4.0,1.0012121212121212,26570,0,36.0,20111109.0,318890,176.0,0.1,89390,5.0,4180,0.05,1640,0.4,3.0,7.0,12.0,7.0,14.0,2.0,1.0,2.0,2.0,2.0,4870,5.0,0.0,5430,16120,0.0,0,2385.0,82.0,640.0,75.0,7.0,4.0,2.0,10.0,1.0,2.0,3.0,617.0,77.0,18.0,18.0,0.0,10.0,6.0,4.0,0.0,0.0,8.0,29.0,3.0,0.0,0.0,311.0,2700.0,74.0,4.0,4.0,3400.0,2000.0,24100.0,80.0,6.0,6.0,45600.0,18816.0,19.0,133.0
